Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:km,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1000
bc73f8e4-2678-45c8-92a3-a6cd2558a4cf,,,Raccord perfuseur 20 gouttes,Raccord perfuseur 20 gouttes,Raccord perfuseur 20 gouttes,Raccord perfuseur 20 gouttes,,,Material,Text,,,,,,,,,,,
12a12cc9-f448-4006-a606-0971656426e7,,,Sac Collecteur D'Urine Adulte,Sac Collecteur D'Urine Adulte,Sac Collecteur D'Urine Adulte,Sac Collecteur D'Urine Adulte,,,Material,Text,,,,,,,,,,,
8c4a8116-3ec5-4d6f-90cc-58b2656ae11e,,,Sac Collecteur D'Urine Ped,Sac Collecteur D'Urine Ped,Sac Collecteur D'Urine Ped,Sac Collecteur D'Urine Ped,,,Material,Text,,,,,,,,,,,
f1f79ec0-cde5-49f4-a3fb-27cb32021db3,,,Sac Colostomie,Sac Colostomie,Sac Colostomie,Sac Colostomie,,,Material,Text,,,,,,,,,,,
01dc38e9-db2c-4de5-bc3a-378e454e4b49,,,Sachet  de livraison 10lbs,Sachet  de livraison 10lbs,Sachet  de livraison 10lbs,Sachet  de livraison 10lbs,,,Material,Text,,,,,,,,,,,
b72e4a64-e90f-440a-9afb-1f5595599dd8,,,Sachet de livraison 5 lbs,Sachet de livraison 5 lbs,Sachet de livraison 5 lbs,Sachet de livraison 5 lbs,,,Material,Text,,,,,,,,,,,
a8dc5bb4-81e4-4d74-8566-974915a045b4,,,Saturomètre,Saturomètre,Saturomètre,Saturomètre,,,Material,Text,,,,,,,,,,,
eb3b38bc-9b14-40af-8128-7d72f94228ac,,,Seringue 10 Cc+Aig,Seringue 10 Cc+Aig,Seringue 10 Cc+Aig,Seringue 10 Cc+Aig,,,Material,Text,,,,,,,,,,,
6180c99d-803d-4fbe-9daf-8c3564a58348,,,Seringue 20 Cc,Seringue 20 Cc,Seringue 20 Cc,Seringue 20 Cc,,,Material,Text,,,,,,,,,,,
ca473a2c-809a-4a35-b327-85f0740a69d8,,,Seringue 3 Cc+Aig,Seringue 3 Cc+Aig,Seringue 3 Cc+Aig,Seringue 3 Cc+Aig,,,Material,Text,,,,,,,,,,,
f37b53bd-fe57-4127-ab5b-7791e9382a9d,,,Seringue 5 Cc+Aig,Seringue 5 Cc+Aig,Seringue 5 Cc+Aig,Seringue 5 Cc+Aig,,,Material,Text,,,,,,,,,,,
70ce2591-e116-4cc0-bb45-fa4e7ebd9783,,,Seringue 60 Cc,Seringue 60 Cc,Seringue 60 Cc,Seringue 60 Cc,,,Material,Text,,,,,,,,,,,
bd336db9-b97e-4154-a96f-8b050f52cf58,,,Seringue à insuline + aig,Seringue à insuline + aig,Seringue à insuline + aig,Seringue à insuline + aig,,,Material,Text,,,,,,,,,,,
f8159ac1-4832-420b-b363-b89b36baab91,,,Seringue orale,Seringue orale,Seringue orale,Seringue orale,,,Material,Text,,,,,,,,,,,
8745bfe8-9fdd-4ec9-8fc7-5e1d3469e6f8,,,Seringue tuberculine,Seringue tuberculine,Seringue tuberculine,Seringue tuberculine,,,Material,Text,,,,,,,,,,,
70782d09-5f8b-4334-aff5-33038b630ecc,,,Speculum metallique,Speculum metallique,Speculum metallique,Speculum metallique,,,Material,Text,,,,,,,,,,,
0761395c-f78e-4ac8-b03a-f7ff4b0dbee8,,,"Soft Band 4""","Soft Band 4""","Soft Band 4""","Soft Band 4""",,,Material,Text,,,,,,,,,,,
fd0d1292-b0cb-4610-91f5-402ab539fd0d,,,"Soft Band 6""","Soft Band 6""","Soft Band 6""","Soft Band 6""",,,Material,Text,,,,,,,,,,,
22482aa5-b61e-492c-810e-050afef103de,,,Tensiomètre electronique,Tensiomètre electronique,Tensiomètre electronique,Tensiomètre electronique,,,Material,Text,,,,,,,,,,,
c5f79589-b18a-4c18-9330-2097b2f4cc48,,,Tensiomètre manuel,Tensiomètre manuel,Tensiomètre manuel,Tensiomètre manuel,,,Material,Text,,,,,,,,,,,
16c86336-28b2-4191-90fd-d65a90d0e419,,,Test De Grossesse,Test De Grossesse,Test De Grossesse,Test De Grossesse,,,Material,Text,,,,,,,,,,,
19a24418-f0e4-4e39-8e08-02c86c67c2a4,,,Thermometre digital,Thermometre digital,Thermometre digital,Thermometre digital,,,Material,Text,,,,,,,,,,,
e63b4641-2a7d-438d-9c29-7f222f896624,,,Tube De Levin 10Fr,Tube De Levin 10Fr,Tube De Levin 10Fr,Tube De Levin 10Fr,,,Material,Text,,,,,,,,,,,
2b0e10e2-832e-44a8-9553-51f6109b2ab7,,,Tube De Levin 12Fr,Tube De Levin 12Fr,Tube De Levin 12Fr,Tube De Levin 12Fr,,,Material,Text,,,,,,,,,,,
d8b358fa-c5f0-4b64-99fe-e1cfcbcebac6,,,Tube De Levin 14Fr,Tube De Levin 14Fr,Tube De Levin 14Fr,Tube De Levin 14Fr,,,Material,Text,,,,,,,,,,,
0443d9ad-dc3a-4965-85c1-0a56e53383c6,,,Tube De Levin 16Fr,Tube De Levin 16Fr,Tube De Levin 16Fr,Tube De Levin 16Fr,,,Material,Text,,,,,,,,,,,
c362aab3-3c58-4720-b28e-de003b60e56e,,,Tube De Levin 18Fr,Tube De Levin 18Fr,Tube De Levin 18Fr,Tube De Levin 18Fr,,,Material,Text,,,,,,,,,,,
99d0993c-0e74-4e21-a348-dce2f09de2ec,,,Tube De Levin 5Fr,Tube De Levin 5Fr,Tube De Levin 5Fr,Tube De Levin 5Fr,,,Material,Text,,,,,,,,,,,
7682d767-be40-4d1d-995f-be5dc257f211,,,Tube De Levin 8Fr,Tube De Levin 8Fr,Tube De Levin 8Fr,Tube De Levin 8Fr,,,Material,Text,,,,,,,,,,,
1ff184ff-0cde-43bd-8257-8ea33e8c3f4b,,,Vicryl 0,Vicryl 0,Vicryl 0,Vicryl 0,,,Material,Text,,,,,,,,,,,
cf4149fa-4792-4d22-990c-94f4e1a33d10,,,Vicryl 1,Vicryl 1,Vicryl 1,Vicryl 1,,,Material,Text,,,,,,,,,,,
9f256f81-8c5a-45ca-b1c9-bad831be8de3,,,Vicryl 1-0,Vicryl 1-0,Vicryl 1-0,Vicryl 1-0,,,Material,Text,,,,,,,,,,,
e579a3a9-44da-4e62-a218-1c3881968582,,,Vicryl 2-0,Vicryl 2-0,Vicryl 2-0,Vicryl 2-0,,,Material,Text,,,,,,,,,,,
43fbffb2-f477-4ca4-99ec-e1468aef43a1,,,Vicryl 3-0,Vicryl 3-0,Vicryl 3-0,Vicryl 3-0,,,Material,Text,,,,,,,,,,,
c73c937a-1e09-41aa-a374-4081e4a1be49,,,Vicryl 4-0,Vicryl 4-0,Vicryl 4-0,Vicryl 4-0,,,Material,Text,,,,,,,,,,,
bd9c0730-b581-44af-89fe-76aca91a375d,,,Vicryl 5-0,Vicryl 5-0,Vicryl 5-0,Vicryl 5-0,,,Material,Text,,,,,,,,,,,
a49a1c44-d1c2-45f9-a6b6-6cdb9993fbe5,,,Vicryl 6-0,Vicryl 6-0,Vicryl 6-0,Vicryl 6-0,,,Material,Text,,,,,,,,,,,
ca860042-8dab-4b7c-a8f9-2421b53d0438,,,Voie Centrale,Voie Centrale,Voie Centrale,Voie Centrale,,,Material,Text,,,,,,,,,,,
60cc51f6-7f46-4a07-94c7-2fa47297e4c4,,,Xeroform,Xeroform,Xeroform,Xeroform,,,Material,Text,,,,,,,,,,,
