Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:km,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1000
0f5d7912-e2b8-4b61-a0f6-7e410a296f1b,,,Reprise de moignon (1ère intervention à l'HSC),Reprise de moignon (1ère intervention à l'HSC),Reprise de moignon (1ère intervention à l'HSC),Reprise de moignon (1ère intervention à l'HSC),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
06dbc8b1-b1a3-4953-a476-10546257eb0d,,,Reprise de moignon (1ère intervention hors de l'HSC),Reprise de moignon (1ère intervention hors de l'HSC),Reprise de moignon (1ère intervention hors de l'HSC),Reprise de moignon (1ère intervention hors de l'HSC),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
4712a737-a54d-4258-a12e-b6ee96070a56,,,Rétablissement de la prono-supination du poignet (technique de Kapandji),Rétablissement de la prono-supination du poignet (technique de Kapandji),Rétablissement de la prono-supination du poignet (technique de Kapandji),Rétablissement de la prono-supination du poignet (technique de Kapandji),,,Orthopedics and Traumatology,Text,,,,,,,,,,,
f44618c8-d424-4b91-a41d-9cc35c044145,,,Reverse sural flap,Reverse sural flap,Reverse sural flap,Reverse sural flap,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
3bc60347-7d56-416f-a8f8-b31b8c52a3a9,,,ROFI -  Clavicule par Plaque vissee Vs embrochage,ROFI -  Clavicule par Plaque vissee Vs embrochage,ROFI -  Clavicule par Plaque vissee Vs embrochage,ROFI -  Clavicule par Plaque vissee Vs embrochage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
bb328306-984e-44bc-82b8-4c61393373b7,,,ROFI - Cheville,ROFI - Cheville,ROFI - Cheville,ROFI - Cheville,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
43eec935-cac4-4f1c-ae70-40c145f7a34d,,,ROFI 2 os de l'avant-bras,ROFI 2 os de l'avant-bras,ROFI 2 os de l'avant-bras,ROFI 2 os de l'avant-bras,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6f397298-636d-4a77-9ad8-4f3b812752ed,,,ROFI Bassin,ROFI Bassin,ROFI Bassin,ROFI Bassin,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
bc196611-b3ae-4eea-a2b3-7236c0ffa96a,,,ROFI Cheville,ROFI Cheville,ROFI Cheville,ROFI Cheville,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
644fd616-4517-4aa5-9f5a-9585ac9050de,,,ROFI Clavicule par plaque vissée vs embrochage.,ROFI Clavicule par plaque vissée vs embrochage.,ROFI Clavicule par plaque vissée vs embrochage.,ROFI Clavicule par plaque vissée vs embrochage.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
be93b835-82ee-4cb2-bced-68ec4ac45811,,,ROFI Femur,ROFI Femur,ROFI Femur,ROFI Femur,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
9b6c892a-e222-4720-bff5-ab1baaa5ed3c,,,ROFI Femur distal,ROFI Femur distal,ROFI Femur distal,ROFI Femur distal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
13d566c5-62f4-413b-88a6-95510e245810,,,ROFI Humérus distal par plaque vissée vs vissage.,ROFI Humérus distal par plaque vissée vs vissage.,ROFI Humérus distal par plaque vissée vs vissage.,ROFI Humérus distal par plaque vissée vs vissage.,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
9ca5a139-0520-4580-8e22-e856647256cd,,,ROFI Humerus par plaque visse Vs ECM,ROFI Humerus par plaque visse Vs ECM,ROFI Humerus par plaque visse Vs ECM,ROFI Humerus par plaque visse Vs ECM,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
26dbc71d-413d-4595-9c82-e582f216ad96,,,ROFI Humerus proximal par plaque visee Vs vissage,ROFI Humerus proximal par plaque visee Vs vissage,ROFI Humerus proximal par plaque visee Vs vissage,ROFI Humerus proximal par plaque visee Vs vissage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
c8a4519d-2d22-44cf-83d0-bd6ed989aa0f,,,ROFI Humérus Proximal par plaque vissée vs embrochage,ROFI Humérus Proximal par plaque vissée vs embrochage,ROFI Humérus Proximal par plaque vissée vs embrochage,ROFI Humérus Proximal par plaque vissée vs embrochage,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
0d8d7c13-8c50-46fe-acac-243361691476,,,ROFI Metacarpienne,ROFI Metacarpienne,ROFI Metacarpienne,ROFI Metacarpienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
272d411d-c151-4a1f-80e5-7068aee74cb2,,,ROFI Metatarsienne,ROFI Metatarsienne,ROFI Metatarsienne,ROFI Metatarsienne,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
e41293cf-efcc-47c3-9719-b01a020dd3f9,,,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,ROFI Olecrane par haubannage/ Vs vissage/ plq vissee,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
6cad3736-7183-4b08-8477-d5f340d22768,,,ROFI Radius distal,ROFI Radius distal,ROFI Radius distal,ROFI Radius distal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
2afcf7e7-061b-4735-8571-6bcd1bd36aae,,,ROFI scarphoide poignet,ROFI scarphoide poignet,ROFI scarphoide poignet,ROFI scarphoide poignet,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
58dcd0a7-6851-457d-9a42-5721f1c924c4,,,ROFI Tibia Proximal,ROFI Tibia Proximal,ROFI Tibia Proximal,ROFI Tibia Proximal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
b5d7bde5-39b0-45e6-beef-859475ccb1be,,,Sequestratectomie-Membres inférieurs,Sequestratectomie-Membres inférieurs,Sequestratectomie-Membres inférieurs,Sequestratectomie-Membres inférieurs,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
c951f782-0189-4309-b89c-6a5470397f76,,,Spica Adulte,Spica Adulte,Spica Adulte,Spica Adulte,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
444696b9-ff2a-4189-a238-f41a2556f34d,,,Spica Enfant,Spica Enfant,Spica Enfant,Spica Enfant,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a2021dbb-138d-4601-b3e4-3a371872320b,,,Tenolyse de la Coiffe des Rotateurs,Tenolyse de la Coiffe des Rotateurs,Tenolyse de la Coiffe des Rotateurs,Tenolyse de la Coiffe des Rotateurs,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
1bbdbfa5-7856-49d3-9d54-4320bf13c210,,,Tenolyse de Quervain,Tenolyse de Quervain,Tenolyse de Quervain,Tenolyse de Quervain,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
24b301cc-3ddc-4e2b-a8f3-19d53263a846,,,Tenolyse du Golf Elbow,Tenolyse du Golf Elbow,Tenolyse du Golf Elbow,Tenolyse du Golf Elbow,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
ff033096-f417-426c-9535-3efdf26be5f7,,,Tenolyse du Tennis Elbow,Tenolyse du Tennis Elbow,Tenolyse du Tennis Elbow,Tenolyse du Tennis Elbow,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
842b9004-ba76-41bc-bff6-ae7e1340f2f9,,,Tenorraphie,Tenorraphie,Tenorraphie,Tenorraphie,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
0fe32dfb-e8e2-4887-a003-bb4f100532eb,,,Tenorraphie +Réduction,Tenorraphie +Réduction,Tenorraphie +Réduction,Tenorraphie +Réduction,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
5af985d1-9466-432d-b396-7757f7d10ea0,,,Traitement de Pseudarthrose de la Clavicule,Traitement de Pseudarthrose de la Clavicule,Traitement de Pseudarthrose de la Clavicule,Traitement de Pseudarthrose de la Clavicule,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
7efbb578-5ff4-4c3c-94fa-4e0211ed1c83,,,Traitement de Pseudarthrose de l'humérus,Traitement de Pseudarthrose de l'humérus,Traitement de Pseudarthrose de l'humérus,Traitement de Pseudarthrose de l'humérus,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
ca7be3cd-0a4c-4cfd-b0e6-e7d4aa1910af,,,Traitement de Pseudarthrose des deux os de l'avant-bras,Traitement de Pseudarthrose des deux os de l'avant-bras,Traitement de Pseudarthrose des deux os de l'avant-bras,Traitement de Pseudarthrose des deux os de l'avant-bras,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
e3f4d6d1-41a8-4218-a7b2-068839d75de2,,,Traitement de Pseudarthrose du fémur,Traitement de Pseudarthrose du fémur,Traitement de Pseudarthrose du fémur,Traitement de Pseudarthrose du fémur,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
57144ec9-197e-457e-8dc0-5eb6e5d1c77d,,,Traitement de Pseudarthrose du Scaphoïde,Traitement de Pseudarthrose du Scaphoïde,Traitement de Pseudarthrose du Scaphoïde,Traitement de Pseudarthrose du Scaphoïde,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
5371cdc7-769b-4a70-a69c-a0d622475df0,,,Traitement de Pseudarthrose du Tibia,Traitement de Pseudarthrose du Tibia,Traitement de Pseudarthrose du Tibia,Traitement de Pseudarthrose du Tibia,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
3d93d0f0-6b0b-4903-82b7-2265bc72ecec,,,Transfert tendineux,Transfert tendineux,Transfert tendineux,Transfert tendineux,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
a94b76ef-01d2-4097-bf4a-1ecc10dbfa8f,,,Vissage Astragal,Vissage Astragal,Vissage Astragal,Vissage Astragal,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
91d7fea7-2a7f-435a-8fdd-fd820b94c4ad,,,Vissage Calcaneum,Vissage Calcaneum,Vissage Calcaneum,Vissage Calcaneum,,,Orthopedics and Traumatology,Text,,,,,,,,,,,
